EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
33099,2018/02/05 05:00:00+00,1355897,FOOD SERVICE,ARBY'S #714,1203,S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,92,21,"WATER SOURCE, SAFE, HOT & COLD",Yes,The hot water generation distribution system is not sufficient to meet the peak hot water demands.  Must be corrected within 24 hours.,605,84
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,2,"Container, properly labeled",No,Container(s) without label.  ,605,85
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,1,"SOURCE, RECORDS, CONDITION, SPOILAGE, ADULTERATED",Yes,"Canned food products observed which indicate swelling, leaking, rusting or severe dents.  Grade ``A`` dairy out of date. (milk)  ",605,86
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,Food contact surfaces not clean and sanitized. (slicer and dishes)  ,605,87
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,19,Food/Non-food contact surfaces of equip/utensils clean,No,Non-food contact surfaces have accumulation of soil. (reach-in coolers)  ,605,88
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,20,"Storage, handling of clean equipment/utensils/single service articles",No,Clean utensils not being covered or inverted. (forks and spoons)  Utensils not being air dried.  ,605,89
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,22,SEWAGE AND WASTE DISPOSAL.,Yes,All sewage and waste water not disposed of in an approved manner. (prep sink leak)  ,605,90
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,23,"Installed, maintained",No,Plumbing not maintained in good repair. (3 compartment sink faucet)  ,605,91
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean. (walk-in freezer)  ,605,92
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,"Walls, ceilings, and/or attached equipment are not clean. (vent hood)  ",605,93
103564,2018/03/15 04:00:00+00,1365287,FOOD SERVICE (HOSPITAL / NURSING HOME,LANDMARK OF LOUISVILLE,1155,EASTERN PKWY,LOUISVILLE,KY,40217,REGULAR,80,34,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",No,Employee clothing/possessions not stored in lockers.  ,605,94
100787,2018/03/29 04:00:00+00,1368440,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,GWENNIE POOH'S II,1300,S 26TH ST,LOUISVILLE,KY,40210,REGULAR,91,21,"WATER SOURCE, SAFE, HOT & COLD",Yes,The hot water generation distribution system is not sufficient to meet the peak hot water demands.  ,605,95
93598,2017/12/14 05:00:00+00,1347101,FOOD SERVICE,CHINA KING,3830,RUCKRIEGEL PKWY,LOUISVILLE,KY,40299,REGULAR,92,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Hygienic practices: employee observed eating food while preparing food.,605,96
66448,2018/03/12 04:00:00+00,1364324,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,85,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 135 degrees Fahrenheit or higher at all times except during necessary periods of preparation and service. (chicken on hold holding unit at 113 degrees F) (corrected)  Potentially hazardous food requiring refrigeration not rapidly cooled to an internal temperature of 41 degrees Fahrenheit or below.  (chicken holding at 114 degrees F after 2.5 hours) (dicarded)    ,605,97
66448,2018/03/12 04:00:00+00,1364324,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,85,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Improper storage of employee food/drink(s). (employee drink stored next to single service items) (corrected)  ,605,98
66448,2018/03/12 04:00:00+00,1364324,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,85,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Toxic items do not bear a legible manufacturer`s label.  ,605,99
60707,2018/01/22 05:00:00+00,1352683,FOOD SERVICE,WHITE CASTLE #28,7200,CEDAR SPRINGS BLVD,LOUISVILLE,KY,40291,REGULAR,92,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Personal food observed in food servie refrigerator. ,605,100
77986,2018/06/06 04:00:00+00,1385728,FOOD SERVICE,MCALISTER'S DELI #1258,12911,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,90,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service.  Numerous food items quarantined and voluntarily discarded.  ,605,101
100913,2017/10/23 04:00:00+00,1331037,FOOD SERVICE,GUSTAVO'S MEXICAN GRILL,6051,TIMBER RIDGE DR,PROSPECT,KY,40059,REGULAR,83,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,Scoop with handle not provided  ,605,102
100913,2017/10/23 04:00:00+00,1331037,FOOD SERVICE,GUSTAVO'S MEXICAN GRILL,6051,TIMBER RIDGE DR,PROSPECT,KY,40059,REGULAR,83,23,"Installed, maintained",No,No hot running water under pressure. (One hand sink)  Condensation leak in reach-in refrigeration unit. (Two reach-in coolers  Plumbing not maintained in good repair. (Three-compartment sink drainer)   ,605,103
100913,2017/10/23 04:00:00+00,1331037,FOOD SERVICE,GUSTAVO'S MEXICAN GRILL,6051,TIMBER RIDGE DR,PROSPECT,KY,40059,REGULAR,83,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,"Hand cleaner not provided at lavatory or handwashing sink.  Individual disposable towels, a continuous towel system and/or or hand drying device not provided at lavatory or handsink.  Handwashing sink is being used for other purposes other than handwashing.  ",605,104
100913,2017/10/23 04:00:00+00,1331037,FOOD SERVICE,GUSTAVO'S MEXICAN GRILL,6051,TIMBER RIDGE DR,PROSPECT,KY,40059,REGULAR,83,34,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",No,Employee personal items not stored in designated area  ,605,105
100913,2017/10/23 04:00:00+00,1331037,FOOD SERVICE,GUSTAVO'S MEXICAN GRILL,6051,TIMBER RIDGE DR,PROSPECT,KY,40059,REGULAR,83,8,"Food Protection - storage, prep, display, service, transp.",No,Food not protected during storage.  Food not stored at least 6 inches off of floor.  Improper cooling procedure used.   ,605,106
100913,2017/10/23 04:00:00+00,1331037,FOOD SERVICE,GUSTAVO'S MEXICAN GRILL,6051,TIMBER RIDGE DR,PROSPECT,KY,40059,REGULAR,83,16,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",No,No chemical test kit. (Need quaternary ammonia test strips)   ,605,107
100913,2017/10/23 04:00:00+00,1331037,FOOD SERVICE,GUSTAVO'S MEXICAN GRILL,6051,TIMBER RIDGE DR,PROSPECT,KY,40059,REGULAR,83,20,"Storage, handling of clean equipment/utensils/single service articles",No,Improper storage of clean utensils.  Food contact utensil(s) and equipment (i.e. knives) stored between equipment and/or walls.  Unclean knives stored with clean knives in metal holder.   ,605,108
34455,2017/10/10 04:00:00+00,1328029,FOOD SERVICE,CAPTAIN D'S #3615,5232,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,91,22,SEWAGE AND WASTE DISPOSAL.,Yes,All sewage and waste water not disposed of in an approved manner.  *Hand sink in kitchen: waste water leaak.  *Unrinal in Men`s restroom overflowing.,605,109
99414,2017/11/07 05:00:00+00,1335487,FOOD SERVICE,ASIAN WOK,2235,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,86,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Working containers used for storing poisonous or toxic materials are not clearly and individually identified with the common name.  ,605,110
99414,2017/11/07 05:00:00+00,1335487,FOOD SERVICE,ASIAN WOK,2235,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,86,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"employee personal drinkson or near food prep areas  CORRECTED  open top container,coffe cup on top of prep unit  CORRECTED  ",605,111
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,1,"SOURCE, RECORDS, CONDITION, SPOILAGE, ADULTERATED",Yes,"Not clearly marked to indicate the date or day by which food shall be consumed, sold or discarded on the premises.  Expired grade A dairy  CORRECTED",605,112
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,8,"Food Protection - storage, prep, display, service, transp.",No,Food not protected during storage.  keep all food off floor  keep raw food below ready to eat,605,113
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,34,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",No,"Items that are unnecessary to the operation in or around the establishment.  remove old equipment ,non working or repair and keep clean",605,114
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,33,"TOXIC ITEMS PROPERLY STORED, LABELED, USED",Yes,Working containers used for storing poisonous or toxic materials are not clearly and individually identified with the common name.  corrected,605,115
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,32,"Lighting provided as required, fixtures shielded",No,Light fixtures not shielded as required.  cracked,605,116
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,Walls and ceiling are not clean.  fan guards  Hood system unclean  reurn air vents  vent hood needs cleaning  ,605,117
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,Floors not clean.  under equipment  ,605,118
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,29,Outer openings protected,No,"Outer openings not protected against the entry of pests.  door seal  door sweep  seal door from entry of pests,fir strips  door seal  ",605,119
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,23,"Installed, maintained",No,Plumbing not maintained in good repair.  repair leak at 3 compartment sink    reinstall mop sink in kitchen,605,120
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,20,"Storage, handling of clean equipment/utensils/single service articles",No,Improper storage of clean utensils.  Utensils/single service articles not properly handled/stored to prevent contaimination  corrected,605,121
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,19,Food/Non-food contact surfaces of equip/utensils clean,No,Non-food contact surfaces have accumulation of soil.  shelves,605,122
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,18,"Wiping cloths clean, use restricted",No,Storing of chemical sanitizing solution containers on floor.  need to set up sanitizer bucket during food prep  ,605,123
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,16,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",No,Warewashing machine not properly operated.  dish machine not being used but not sanitizing    always check and change sanitizer as needed  corrected,605,124
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,"open top personal beverages stored on, above or seside food contact surfaces/single service items  corrected",605,125
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,Suitable dispensing utensils not being used by employees for handling food.  scoop with handle not provided for bulk food product  ,605,126
84844,2017/11/02 04:00:00+00,1334161,FOOD SERVICE,HOTEL LOUISVILLE,120,W BROADWAY,LOUISVILLE,KY,40202,REGULAR,69,2,"Container, properly labeled",No,Container(s) without label  CORRECTED  ,605,127
88333,2017/11/15 05:00:00+00,1337767,FOOD SERVICE,PLEASE & THANK YOU,800,E MARKET ST,LOUISVILLE,KY,40206,REGULAR,84,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,"Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (48 F- 62 F sandwiches containing potentially hazardous foods, cream cheese spreads, dairy products, raw shell eggs stored at room temperature )    Corrected- discarded        ",605,128
88333,2017/11/15 05:00:00+00,1337767,FOOD SERVICE,PLEASE & THANK YOU,800,E MARKET ST,LOUISVILLE,KY,40206,REGULAR,84,4,Facilities to maintain product temp.,No,"Lack of properly maintained refrigeration units for potentially hazardous foods. (Display cooler, 48 F, Roll top cooler 62 F in back prep area)",605,129
88333,2017/11/15 05:00:00+00,1337767,FOOD SERVICE,PLEASE & THANK YOU,800,E MARKET ST,LOUISVILLE,KY,40206,REGULAR,84,11,"HANDS WASHED AND CLEAN,HYGIENIC PRACTICES PREVENTING CONTAMINATION FROM HANDS",Yes,Bare hand contact with ready-to eat foods.    (corrected immediately)  ,605,130
88333,2017/11/15 05:00:00+00,1337767,FOOD SERVICE,PLEASE & THANK YOU,800,E MARKET ST,LOUISVILLE,KY,40206,REGULAR,84,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,Handwashing sink is being used for other purposes other than handwashing.  ,605,131
88333,2017/11/15 05:00:00+00,1337767,FOOD SERVICE,PLEASE & THANK YOU,800,E MARKET ST,LOUISVILLE,KY,40206,REGULAR,84,9,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,No,In use food (ice) dispensing utensil not properly stored. (mixing spoon stored in handsink)  ,605,132
84971,2017/11/03 04:00:00+00,1336098,FOOD SERVICE,SUBWAY,1021,DUPONT CIR,LOUISVILLE,KY,40207,REGULAR,93,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,"POTENTIALLY HAZARDOUS FOODS HELD AT UNSAFE TEMPERATURE. COLD CUTS, TUNA @ 49F",605,133
34628,2017/10/26 04:00:00+00,1332616,FOOD SERVICE,ORIENTAL HOUSE,4302,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,88,28,"INSECTS/RODENTS-NO BIRDS, TURTLES, OTHER ANIMALS",Yes,Presence of insects.(small flies)  Presence of rodents.    ,605,134
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,13,SUPERVISION:PERSON IN CHARGE PRESENT AND DEMONSTRATES KNOWLEDGE OF FOOD SAFETY PRINCIPLES,Yes,CERTIFIED FOOD MANAGER NOT PRESENT,605,135
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,EQUIPMENT NOT STORED IN SANITARY LOCATION,605,136
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,19,Food/Non-food contact surfaces of equip/utensils clean,No,EXPOSED SURFACES NOT CLEAN,605,137
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,20,"Storage, handling of clean equipment/utensils/single service articles",No,SINGLE SERVICE ITEMS (GLOVES) UNUSABLE,605,138
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,22,SEWAGE AND WASTE DISPOSAL.,Yes,GRAY WATER/SEWAGE COVERING APPROXIMATELY 40% OF FLOOR IN PREP AREA OF FACILITY,605,139
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,26,"Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles ",No,HAND SINK NOT SUPPLIED WITH WASTE RECEPTACLE,605,140
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,27,"Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration",No,"DUMPSTER LIDS OPEN, ENCLOSURE SOILED WITH BAGS AND EXPOSED FOOD",605,141
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,30,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",No,"FLOORS NOT CLEAN, NOT DRAINED",605,142
75801,2017/10/12 04:00:00+00,1332313,FOOD SERVICE,KRISPY KREME,3000,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,81,31,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",No,WALLS NOT CLEAN ( DISH ROOM) AREA EXPOSED WITH EXCESSIVE GRAY WATER,605,143
96943,2017/11/29 05:00:00+00,1340262,FOOD SERVICE,MESH,3608,BROWNSBORO RD,LOUISVILLE,KY,40207,REGULAR,89,17,"SANITIZATION RINSE, TEMP., CONCE., EXP. TIME, EQUIP. UTENSILS, SANITIZED",Yes,The chlorine solution for manual/mechanical warewashing is not at the proper concentration level.(not at least 50 ppm)  ,605,144
96943,2017/11/29 05:00:00+00,1340262,FOOD SERVICE,MESH,3608,BROWNSBORO RD,LOUISVILLE,KY,40207,REGULAR,89,36,"COMPLIANCE WITH VARIANCE,SPECIALIZED PROCESS, AND HACCP PLAN",Yes,A variance was not obtained from the regulatory authority for a specialized process.(ROP)  ,605,145
103704,2017/11/28 05:00:00+00,1339828,FOOD SERVICE,METRO DINER,4901,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,81,3,POTENTIALLY HAZARDOUS FOOD-SAFE TEMP.,Yes,Potentially hazardous food not maintained at 41 degrees Fahrenheit or below at all times except during necessary periods of preparation and service. (guacamole at 51 degrees F) (deli meat at 56 degrees F) (raw chicken at 50 degrees F) (french toast batter at 54 degrees F) (chicken at 47 degrees F) (discarded)  Potentially hazardous food not maintained at 135 degrees Fahrenheit or higher at all times except during necessary periods of preparation and service. (mashed potatoes and macaroni and cheese at 110 degrees F) (brocolli cheddar soup at 126 degrees F) (discarded)  ,605,146
